Vector field dimensions,,
nbX, nbY, nbZ
95,59,36
,,
Bounding box min and max,,
coordX, coordY, coordZ
-167.186099,-78.232828,-4.077015
19.129499,37.478964,66.526791
,,
Triplet of values describing each vector in the field stored in X-major Z-minor order,,
-0.00060061,0.00067657,-0.00042606
-0.0006074,0.00066949,-0.00042761
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
-0.083778,0.18481,-0.056355
-0.28127,0.62266,-0.19523
-0.3947,0.87247,-0.28811
-0.39871,0.8651,-0.30436
-0.32379,0.67471,-0.25418
-0.12407,0.24325,-0.098714
-0.00045085,0.00081654,-0.00036055
-0.00047958,0.00079161,-0.00037862
-0.0005091,0.00076602,-0.00039247
-0.00053692,0.0007414,-0.00040255
-0.00056118,0.00071923,-0.00040961
-0.00058039,0.00070105,-0.00041434
-0.00059389,0.00068768,-0.00041761
-0.00060283,0.00067802,-0.00042058
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
-0.076316,0.18848,-0.054765
-0.25864,0.63451,-0.18825
-0.36851,0.88818,-0.27449
-0.37683,0.8807,-0.28698
-0.30734,0.6882,-0.2379
-0.11715,0.24922,-0.092051
-0.00042515,0.00083749,-0.0003433
-0.00045582,0.00081145,-0.00036576
-0.00048722,0.00078576,-0.00038105
-0.00051659,0.00076135,-0.00039178
-0.00054194,0.00073958,-0.00039917
-0.00056141,0.00072225,-0.00040394
-0.00057282,0.00071177,-0.00040651
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
-0.066886,0.19294,-0.051449
-0.22806,0.64954,-0.17614
-0.32372,0.8967,-0.25158
-0.33422,0.89011,-0.2611
-0.2775,0.70736,-0.21751
-0.10507,0.25777,-0.082617
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
-0.052119,0.19877,-0.046062
-0.15917,0.59484,-0.13979
-0.16534,0.59231,-0.14334
-0.1737,0.58874,-0.14805
-0.18222,0.58493,-0.15285
-0.086387,0.26774,-0.071834
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
-0.021081,0.18398,-0.032053
-0.044909,0.37489,-0.065802
-0.050266,0.37395,-0.067293
-0.057767,0.37247,-0.069412
-0.065206,0.37084,-0.071516
-0.047504,0.25084,-0.049498
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.004068,0.15883,-0.019066
0.00744,0.31929,-0.03768
0.00064465,0.31927,-0.038542
-0.0095134,0.31894,-0.040073
-0.019688,0.31829,-0.041513
-0.018063,0.22204,-0.029518
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.034564,0.20501,-0.014088
0.07488,0.45717,-0.02956
0.059472,0.45933,-0.030979
0.035112,0.46162,-0.034029
0.0098136,0.46264,-0.03675
-0.0038076,0.28634,-0.023442
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.064105,0.20055,-0.0045048
0.19868,0.68204,-0.01675
0.17329,0.73863,-0.022264
0.11474,0.74973,-0.028834
0.048798,0.75667,-0.034069
0.0012974,0.29006,-0.013153
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.086512,0.192,0.00080052
0.27631,0.65466,0.0028504
0.33215,0.94322,0.00086209
0.22908,0.97338,-0.0073679
0.069707,0.78721,-0.010291
-0.008966,0.29022,-0.00016487
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.10702,0.18135,0.0029201
0.35938,0.61284,0.014397
0.4621,0.88646,0.025536
0.3426,0.93927,0.020056
0.090786,0.78505,0.01124
-0.041905,0.28685,0.01644
-0.00029985,0.00094223,0.00014928
-0.00032445,0.0009152,0.00023907
-0.00025208,0.00091679,0.00030977
-0.000088874,0.00092417,0.0003715
0.00014774,0.00089362,0.00042382
0.00033462,0.00082611,0.0004534
0.00044514,0.00076154,0.00047108
0.00048943,0.00072812,0.0004799
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.12065,0.17261,0.00065151
0.43179,0.5642,0.013075
0.60486,0.78873,0.03716
0.53064,0.84053,0.035346
0.21154,0.76129,0.019072
-0.10838,0.26758,0.030997
-0.00045685,0.00086683,0.00019973
-0.00042123,0.00086104,0.00028492
-0.00032447,0.00087963,0.00034779
-0.00013454,0.00090528,0.00040295
0.00016765,0.00087741,0.00044949
0.00036716,0.00080743,0.00046179
0.00046931,0.00074997,0.00046614
-0.00051134,-0.00072019,-0.00046889
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.1138,0.17694,-0.0095072
0.32965,0.43362,-0.012036
0.36066,0.39201,0.0057111
0.40802,0.34239,0.0079759
0.51231,0.17834,-0.019528
-0.2497,0.14085,0.046046
-0.00067075,0.0006895,0.00027326
-0.00053403,0.00076627,0.00035727
-0.00041033,0.00081789,0.00040334
-0.0002018,0.00087359,0.00044284
0.00020519,0.00085382,0.00047842
0.0004124,0.00078075,0.00046942
0.00049708,0.0007346,0.00046181
0.00052753,0.00071451,0.00045955
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.00038669,0.00091231,-0.00013478
0.037337,0.073047,-0.0092249
0.040718,0.057692,-0.0046772
0.052965,0.046825,-0.0032077
0.080665,0.0075492,-0.0028704
-0.029429,0.010583,0.0049557
-0.00075306,0.0005667,0.00033428
-0.00060131,0.00067437,0.00042855
-0.00049277,0.0007427,0.0004534
-0.00029876,0.00082779,0.00047487
0.00027363,0.00082076,0.00050147
0.00047359,0.00074465,0.00047033
0.00052557,0.00071931,0.00045428
0.00053397,0.000718,0.00044648
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.00022062,0.00095181,-0.00021303
0.00024385,0.00094846,-0.00020237
0.00025472,0.00094932,-0.00018416
0.000058826,0.00098043,-0.00018786
-0.00087984,0.00047077,-0.000065321
-0.00089655,0.00042691,0.00011808
-0.00076183,0.00053511,0.00036505
-0.00063335,0.00060734,0.0004796
-0.00056501,0.00066474,0.00048877
-0.00043546,0.00075604,0.00048864
0.00034688,0.00077705,0.00052523
0.00054679,0.00069374,0.00046877
0.00056011,0.00069913,0.0004444
0.00053387,0.00072919,0.0004281
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
-0.00092285,0.00037442,-0.000090364
-0.00091996,0.00037822,-0.00010305
0.00091099,-0.00038969,0.00013505
0.00089706,-0.00040371,0.0001797
0.00087771,-0.00042612,0.0002192
0.00080833,-0.00054933,0.00021174
0.00029031,-0.00095671,-0.000020457
0.00036724,0.00089651,0.00024779
-0.00051801,-0.00080919,-0.00027726
-0.00060967,-0.00072733,-0.0003151
-0.0006851,-0.00064218,-0.00034387
0.0006471,0.00074969,0.0001387
0.0006453,0.00075928,0.000084139
0.00065517,0.00075132,0.000079133
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
-0.085191,0.035749,-0.0054738
-0.19106,0.081817,-0.014193
-0.17397,0.078561,-0.020087
-0.17137,0.08058,-0.031321
-0.18284,0.077976,-0.046953
-0.13522,0.022314,-0.046581
-0.00041591,-0.00086164,-0.00029086
0.00041274,0.00087338,0.00025856
-0.00048742,-0.00083823,-0.00024452
-0.00055196,-0.0008033,-0.0002237
-0.00060178,-0.00077679,-0.00018562
-0.0006167,-0.00077951,-0.00010973
0.00063707,0.00076606,0.000085365
-0.00064926,-0.00075643,-0.000079229
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
-0.19118,0.088266,-0.0025787
-0.62949,0.30938,-0.01615
0.60788,-0.31792,0.047792
-0.59822,0.32465,-0.098052
0.62055,-0.28135,0.1569
-0.20271,-0.17483,-0.11248
0.00035022,0.00089505,0.00027611
0.00035852,0.00090221,0.00023974
0.00043129,0.00087604,0.00021575
0.0005001,0.00084632,0.00018342
-0.00055581,-0.00081913,-0.00014178
0.00059805,0.00079437,0.0001064
0.00062755,0.00077367,0.000087249
-0.00064289,-0.00076172,-0.000080523
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
-0.17637,0.11495,0.0053344
-0.57584,0.41627,-0.0082334
-0.79272,0.60471,-0.076912
-0.77953,0.61159,-0.13525
0.5781,-0.52703,0.11276
-0.11978,0.2645,-0.0010458
0.000043908,-0.00099105,-0.00012604
0.00019791,0.00096311,0.00018236
0.00034224,0.00092154,0.0001834
-0.00044118,-0.00088324,-0.00015893
0.0005182,0.00084577,0.00012706
0.00057544,0.00081171,0.000099967
0.00061319,0.00078547,0.000083894
-0.00063606,-0.00076753,-0.000079561
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.15844,-0.13855,-0.0068027
-0.52697,0.47664,-0.0079121
-0.7278,0.68276,-0.064326
-0.70802,0.69837,-0.10482
-0.51922,0.58957,-0.086568
-0.15488,0.24483,-0.019434
0.00023241,-0.00097126,-0.000051405
0.000047129,0.00099101,0.00012523
0.00022678,0.00096409,0.00013819
0.00035847,0.00092529,0.00012388
0.0004616,0.0008814,0.0001003
0.00053619,0.00084042,0.000078721
0.00057979,0.0008121,0.000065804
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
-0.14587,0.15187,0.0017432
-0.48724,0.51709,-0.012357
-0.59542,0.65373,-0.044783
-0.5796,0.66718,-0.070772
-0.49422,0.61223,-0.074802
-0.17063,0.23341,-0.026707
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
-0.13054,0.15499,-0.00048836
-0.26944,0.3372,-0.0062137
-0.26316,0.34184,-0.015081
-0.25717,0.34585,-0.024326
-0.25183,0.34919,-0.031509
-0.16241,0.2262,-0.024081
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
-0.016407,0.026461,0.00019258
-0.016186,0.026596,-0.00015863
-0.015881,0.026774,-0.00056328
-0.015596,0.026934,-0.0008528
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.019786,0.093715,0.0054386
0.052543,0.21107,0.014994
0.059567,0.20892,0.01844
0.066474,0.20643,0.02244
0.070843,0.2046,0.025605
0.046752,0.13995,0.017877
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
