X, Y, u, v, rho       # erasing the -1 in the step definition, i think its a dumb idea but thijmen wants it 
1.819377537777549403e+00,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.729066306666323882e+00,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.638755075555098806e+00,1.759128247277211399e+00,8.219500000000000417e-02,9.219550000000000800e-01,0.000000000000000000e+00
4.548443844443873729e+00,1.759128247277211399e+00,3.227100000000000107e-02,1.298500000000002430e-02,0.000000000000000000e+00
5.458132613332647765e+00,1.759128247277211399e+00,-4.992400000000000310e-02,9.102999999999999980e-02,0.000000000000000000e+00
6.367821382221422688e+00,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.277510151110197612e+00,1.759128247277211399e+00,4.623999999999999777e-01,6.237099999999999866e-01,0.000000000000000000e+00
8.187198919998971647e+00,1.759128247277211399e+00,9.223699999999999122e-01,2.508650000000000047e-01,0.000000000000000000e+00
9.096887688887747458e+00,1.759128247277211399e+00,4.599699999999999900e-01,6.271550000000000180e-01,0.000000000000000000e+00
1.000657645777652149e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.091626522666529553e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.182595399555407134e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.273564276444284538e+01,1.759128247277211399e+00,-3.792249999999999788e-01,3.382850000000000024e-01,0.000000000000000000e+00
1.364533153333162119e+01,1.759128247277211399e+00,2.634999999999998455e-03,1.335000000000002851e-03,0.000000000000000000e+00
1.455502030222039522e+01,1.759128247277211399e+00,3.818599999999999772e-01,6.630500000000000282e-01,0.000000000000000000e+00
1.546470907110916926e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.637439783999794329e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.728408660888672088e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.819377537777549492e+01,1.759128247277211399e+00,3.970850000000000213e-01,6.646199999999999886e-01,0.000000000000000000e+00
1.910346414666426895e+01,1.759128247277211399e+00,-1.040499999999999758e-02,5.016499999999998738e-02,0.000000000000000000e+00
2.001315291555304299e+01,1.759128247277211399e+00,-8.094200000000000284e-01,-9.388100000000000611e-02,0.000000000000000000e+00
2.092284168444181702e+01,1.759128247277211399e+00,-4.680000000000017479e-03,-2.538550000000000181e-02,0.000000000000000000e+00
2.183253045333059106e+01,1.759128247277211399e+00,3.972499999999999920e-01,4.540405000000000135e-01,0.000000000000000000e+00
2.274221922221936865e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.365190799110814268e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.456159675999691672e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.547128552888569075e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.638097429777446479e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.729066306666324238e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.820035183555201641e+01,1.759128247277211399e+00,-2.013500000000000012e-01,9.576549999999999230e-01,0.000000000000000000e+00
2.911004060444079045e+01,1.759128247277211399e+00,-2.013500000000000012e-01,9.576549999999999230e-01,0.000000000000000000e+00
3.001972937332956448e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.183910691110711610e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.274879567999588659e+01,1.759128247277211399e+00,-4.783350000000000102e-02,9.682399999999999896e-01,0.000000000000000000e+00
3.365848444888466418e+01,1.759128247277211399e+00,-1.084885000000000016e-01,9.326499999999999790e-01,0.000000000000000000e+00
3.456817321777344176e+01,1.759128247277211399e+00,-6.065500000000000058e-02,9.644099999999999895e-01,0.000000000000000000e+00
3.547786198666221225e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.638755075555098983e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.729723952443976032e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.820692829332853790e+01,1.759128247277211399e+00,-4.556200000000000250e-01,4.333150000000000057e-01,0.000000000000000000e+00
3.911661706221731549e+01,1.759128247277211399e+00,-9.110200000000000520e-01,-1.233100000000000029e-01,0.000000000000000000e+00
4.002630583110608598e+01,1.759128247277211399e+00,-9.036399999999999988e-01,-2.482250000000000428e-02,0.000000000000000000e+00
4.093599459999486356e+01,1.759128247277211399e+00,-8.949899999999999523e-01,4.755449999999999955e-02,0.000000000000000000e+00
4.184568336888363405e+01,1.759128247277211399e+00,-4.467499999999999805e-01,5.157519999999999882e-01,0.000000000000000000e+00
4.275537213777241163e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.366506090666118212e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.457474967554995970e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.548443844443873729e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.639412721332750777e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.730381598221628536e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.821350475110505585e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.912319351999383343e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.003288228888261102e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.094257105777138150e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.185225982666015909e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
